datetime,humidity,temperature,timestamp,temperature_norm,humidity_norm,kmeans_label
2025-11-08 12:29:37,71.9,31.3,1762579777,0.929769042943818,-0.59233843592186,1
2025-11-08 12:29:43,71.9,31.3,1762579783,0.929769042943818,-0.59233843592186,1
2025-11-08 12:29:48,71.8,31.3,1762579788,0.929769042943818,-0.6139077698674857,1
2025-11-08 12:29:54,71.8,31.4,1762579794,1.0497977337957112,-0.6139077698674857,1
2025-11-08 12:29:59,71.7,31.3,1762579799,0.929769042943818,-0.6354771038131084,1
2025-11-08 12:30:05,71.8,31.3,1762579805,0.929769042943818,-0.6139077698674857,1
2025-11-08 12:30:11,71.8,31.4,1762579811,1.0497977337957112,-0.6139077698674857,1
2025-11-08 12:30:16,71.8,31.2,1762579816,0.8097403520919209,-0.6139077698674857,1
2025-11-08 12:30:22,71.8,31.4,1762579822,1.0497977337957112,-0.6139077698674857,1
2025-11-08 12:30:27,71.8,31.3,1762579827,0.929769042943818,-0.6139077698674857,1
2025-11-08 12:30:33,71.8,31.2,1762579833,0.8097403520919209,-0.6139077698674857,1
2025-11-08 12:30:38,71.8,31.4,1762579838,1.0497977337957112,-0.6139077698674857,1
2025-11-08 12:30:44,71.9,31.2,1762579844,0.8097403520919209,-0.59233843592186,1
2025-11-08 12:30:49,71.9,31.3,1762579849,0.929769042943818,-0.59233843592186,1
2025-11-08 12:30:55,71.9,31.3,1762579855,0.929769042943818,-0.59233843592186,1
2025-11-08 12:31:00,71.9,31.3,1762579860,0.929769042943818,-0.59233843592186,1
2025-11-08 12:31:06,72.0,31.4,1762579866,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:31:12,72.0,31.4,1762579872,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:31:17,72.0,31.3,1762579877,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:31:23,72.0,31.4,1762579883,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:31:28,72.0,31.3,1762579888,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:31:34,71.9,31.3,1762579894,0.929769042943818,-0.59233843592186,1
2025-11-08 12:31:39,71.9,31.3,1762579899,0.929769042943818,-0.59233843592186,1
2025-11-08 12:31:45,72.0,31.3,1762579905,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:31:50,71.9,31.4,1762579910,1.0497977337957112,-0.59233843592186,1
2025-11-08 12:31:56,71.9,31.2,1762579916,0.8097403520919209,-0.59233843592186,1
2025-11-08 12:32:01,72.0,31.4,1762579921,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:32:07,72.0,31.3,1762579927,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:32:12,72.0,31.3,1762579932,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:32:18,72.0,31.3,1762579938,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:32:24,72.0,31.2,1762579944,0.8097403520919209,-0.5707691019762373,1
2025-11-08 12:32:29,72.0,31.3,1762579949,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:32:35,72.0,31.3,1762579955,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:32:40,71.9,31.3,1762579960,0.929769042943818,-0.59233843592186,1
2025-11-08 12:32:46,71.9,31.3,1762579966,0.929769042943818,-0.59233843592186,1
2025-11-08 12:32:51,71.9,31.4,1762579971,1.0497977337957112,-0.59233843592186,1
2025-11-08 12:32:57,71.8,31.3,1762579977,0.929769042943818,-0.6139077698674857,1
2025-11-08 12:33:02,71.8,31.2,1762579982,0.8097403520919209,-0.6139077698674857,1
2025-11-08 12:33:08,71.8,31.3,1762579988,0.929769042943818,-0.6139077698674857,1
2025-11-08 12:33:13,71.7,31.4,1762579993,1.0497977337957112,-0.6354771038131084,1
2025-11-08 12:33:19,71.7,31.4,1762579999,1.0497977337957112,-0.6354771038131084,1
2025-11-08 12:33:24,71.7,31.3,1762580004,0.929769042943818,-0.6354771038131084,1
2025-11-08 12:33:30,71.7,31.3,1762580010,0.929769042943818,-0.6354771038131084,1
2025-11-08 12:33:36,71.7,31.3,1762580016,0.929769042943818,-0.6354771038131084,1
2025-11-08 12:33:41,71.6,31.2,1762580021,0.8097403520919209,-0.6570464377587341,1
2025-11-08 12:33:47,71.7,31.3,1762580027,0.929769042943818,-0.6354771038131084,1
2025-11-08 12:33:52,71.7,31.3,1762580032,0.929769042943818,-0.6354771038131084,1
2025-11-08 12:33:58,71.7,31.3,1762580038,0.929769042943818,-0.6354771038131084,1
2025-11-08 12:34:03,71.6,31.4,1762580043,1.0497977337957112,-0.6570464377587341,1
2025-11-08 12:34:09,71.7,31.3,1762580049,0.929769042943818,-0.6354771038131084,1
2025-11-08 12:34:14,71.7,31.4,1762580054,1.0497977337957112,-0.6354771038131084,1
2025-11-08 12:34:20,71.7,31.2,1762580060,0.8097403520919209,-0.6354771038131084,1
2025-11-08 12:34:26,71.7,31.2,1762580066,0.8097403520919209,-0.6354771038131084,1
2025-11-08 12:34:31,71.8,31.2,1762580071,0.8097403520919209,-0.6139077698674857,1
2025-11-08 12:34:37,71.8,31.4,1762580077,1.0497977337957112,-0.6139077698674857,1
2025-11-08 12:34:42,71.7,31.2,1762580082,0.8097403520919209,-0.6354771038131084,1
2025-11-08 12:34:48,71.8,31.2,1762580088,0.8097403520919209,-0.6139077698674857,1
2025-11-08 12:34:53,71.8,31.3,1762580093,0.929769042943818,-0.6139077698674857,1
2025-11-08 12:34:59,71.8,31.4,1762580099,1.0497977337957112,-0.6139077698674857,1
2025-11-08 12:35:04,71.7,31.2,1762580104,0.8097403520919209,-0.6354771038131084,1
2025-11-08 12:35:10,71.8,31.3,1762580110,0.929769042943818,-0.6139077698674857,1
2025-11-08 12:35:15,71.8,31.2,1762580115,0.8097403520919209,-0.6139077698674857,1
2025-11-08 12:35:21,71.8,31.3,1762580121,0.929769042943818,-0.6139077698674857,1
2025-11-08 12:35:27,71.8,31.3,1762580127,0.929769042943818,-0.6139077698674857,1
